Fecha;BUSY15_Index;BUSY510_Index;BUSY10_Index;EUR_CLP;USD_CLP;UF_CLP;RACLGOB_CLP_D1yM;RACLGOB_CLP_D2y3y;RACLGOB_CLP_D5yP;RACLGOB_UF_D1yM;RACLGOB_UF_D3y5y;RACLGOB_UF_D7yP;RACLBR_DC;RACLBR_DL;RACLLH_D1;RACLLH_D5;RACLLH_D9P;RACLCO_CLP_D1yM;RACLCO_UF_D1yM;RACLCO_UF_D2y4y;RACLCO_UF_D5yP;RACLGOB_CLP;RACLCO_CLP_AAC_D3y5y;RACLIF_UFDM3;RACLIF_CLPDM6;RACLIF_CLPD2;RACLIF_USD;RACLIF_CLP_P15d;RACLIF_CLP_P360d;RACLIF_UF_P15d;RACLIF_UF_P360d;UTILITIES;BANCA;COMMODITIES;CONST.&INMOB.;RETAIL;IPSA;SPX_Index;RACLGOB_UF_D5y7y;ICP_CLP;RACLGOB_PDBC;RACLIF_UF_P270d;RACLIF_UFD3P;RACLIF_UFD2;RACL;USD_CLP_Trade;RACLIF_DM3
2015-03-25;110,1940000000;131,5630000000;166,5310000000;681,2124522119;623,6500000000;24603,7600000000;1689,6117064255;1843,5167903702;2140,6315911152;2335,6449328762;3289,4013730102;5133,5331093269;2995,5809145869;4378,2732349213;3032,0641788624;3703,7990222950;3123,6352446367;2019,4377830729;2804,8585678739;3772,4539567000;4819,1671133067;1918,2194257694;1691,3649861705;2141,3824198856;1957,9194993922;2275,1910443075;1057,7300183365;1760,6264367253;2162,1914271137;2132,5867148501;2311,5757930333;4921,8350000000;6612,0140000000;3188,2250000000;4551,9110000000;3884,6570000000;3897,2970000000;2061,0500000000;3932,1397270533;16399,2800000000;1594,4614236361;2187,5943761806;3247,0913138270;2555,3950833743;3416,1215339250;619,7900000000;1955,8630596100
2015-03-24;110,2830000000;131,9750000000;167,7980000000;684,6473029046;627,0000000000;24600,5900000000;1689,4348456672;1841,9222577602;2139,3070211226;2338,2986770155;3287,7119026860;5126,1526940279;3001,2701493416;4362,5341065163;3031,0358889204;3697,5369247041;3120,7703078588;2019,1025050309;2804,8519746508;3771,7403180871;4816,7294660921;1917,5552919602;1691,7381643245;2143,7187985880;1957,8977238792;2274,8013381010;1063,6223157384;1760,4864519577;2163,8417865449;2132,4027691277;2312,2884311198;4946,6000000000;6605,1490000000;3185,8880000000;4549,4950000000;3883,5200000000;3895,6240000000;2091,5000000000;3931,7741519686;16397,9100000000;1594,3195269928;2186,5010101939;3242,5080888298;2554,0035567781;3414,8394711879;623,6500000000;1956,1122690006
2015-03-23;110,2090000000;131,6630000000;166,3930000000;690,4410167282;635,6200000000;24597,4300000000;1689,1075095358;1841,2393566850;2139,4869799497;2333,6589429472;3287,6116783544;5111,8192820398;2998,1609368262;4335,7572733751;3029,1227167537;3694,2241438273;3116,3988771275;2018,7501047338;2802,9230713626;3770,5860337039;4811,0114448747;1917,2926339592;1691,1007085723;2145,0250381054;1958,3041479952;2274,6138803882;1078,2548474602;1760,3861327748;2162,4738958856;2132,3366885847;2312,8408614337;4917,4190000000;6560,3470000000;3175,9430000000;4601,8480000000;3897,0290000000;3878,2430000000;2104,4200000000;3929,5841553841;16396,5300000000;1594,1658989731;2187,5233671893;3237,7163382331;2554,0483198791;3412,2321000297;627,0000000000;1956,3134100967
2015-03-20;110,1460000000;131,4870000000;166,5300000000;679,8127061828;638,8200000000;24587,9200000000;1688,5763727719;1840,0432829827;2136,3062810672;2333,8053663643;3284,5859196719;5106,5396670422;2990,1936004566;4318,5821461078;3028,0843339185;3689,0329682545;3099,0680146178;2017,8382215749;2801,7406862565;3767,9932971174;4808,0900769762;1915,5323005964;1689,8673703555;2143,2486266043;1957,7510999221;2272,8630423781;1083,4695414056;1759,8994551354;2161,8642492563;2131,7214656062;2312,1626451356;4891,0150000000;6575,0900000000;3171,3580000000;4568,5670000000;3934,4030000000;3885,2520000000;2108,1000000000;3927,5479202911;16392,4300000000;1593,8131266295;2186,4048977103;3232,7234460221;2551,9694848707;3409,9927475368;635,6200000000;1955,6103718574
2015-03-19;110,0030000000;131,0230000000;165,7540000000;684,9189419795;642,1800000000;24584,7600000000;1688,3424039105;1839,4702593959;2136,3049297791;2331,5911618903;3290,2854193256;5112,2960000490;2990,7657813353;4317,0755872122;3026,5686196327;3685,1604175641;3098,8975971445;2017,7368476226;2800,4337303098;3766,3371890913;4808,2420705991;1915,2489177390;1689,1004196279;2142,7723023848;1957,8602576581;2271,3110812597;1089,1545088274;1759,7975871012;2160,6636106298;2131,5903188254;2312,2739496405;4882,1930000000;6555,0760000000;3114,4420000000;4626,4800000000;3891,4970000000;3863,1990000000;2089,2700000000;3931,5072924791;16391,0600000000;1593,6382353560;2185,8731035401;3236,8374619739;2550,9842274179;3410,5769249350;638,8200000000;1955,5846607958
2015-03-18;110,2200000000;131,6070000000;166,4620000000;678,7840271158;640,8400000000;24581,5900000000;1688,1805314404;1838,9098684143;2137,2126406001;2332,9748702239;3293,4264658672;5129,2673509424;2992,9768542098;4321,8351619747;3034,6553748108;3693,2028788484;3122,7970936057;2017,7107640368;2801,6799300244;3766,2455260166;4811,5513385621;1915,1471468617;1689,0003548356;2143,1950093049;1957,8240775298;2269,8515223603;1086,8996018679;1759,6855114110;2164,5848168667;2131,4614053062;2310,9185668275;4902,4790000000;6587,3550000000;3099,9920000000;4675,3110000000;3894,8840000000;3865,4030000000;2099,5000000000;3932,6025021066;16389,6900000000;1593,5564265829;2187,5032859453;3235,8204008474;2551,2358738740;3412,4736767436;642,1800000000;1955,5390940374
2015-03-17;109,7950000000;130,3190000000;163,5710000000;677,4422547150;639,3700000000;24578,4300000000;1688,0578034065;1838,6377883996;2143,9326261518;2332,3160596121;3290,1372906081;5149,5333285722;2994,4227160408;4335,2952390778;3034,3245640386;3702,6466061713;3120,3806143656;2017,2508585532;2800,4877724020;3764,5777223917;4812,4540280670;1917,1752590639;1689,1168983407;2142,2894714349;1957,3002475866;2270,9947023482;1084,3895050595;1759,4883607546;2161,4687651569;2131,2375977362;2310,1241122656;4844,6770000000;6523,9460000000;3173,7560000000;4679,8670000000;3859,9260000000;3849,7220000000;2074,2800000000;3930,5543628919;16388,3200000000;1593,3613866687;2186,6202561848;3237,5812906018;2548,1094560015;3413,8408531584;640,8400000000;1955,1896087490
2015-03-16;109,8170000000;130,1470000000;162,4030000000;669,0608313266;639,0200000000;24575,2600000000;1687,8810473759;1839,9254816813;2148,4370136609;2332,5540887067;3296,7176483038;5150,3244333130;3003,5529947022;4340,0923396867;3034,7673016084;3699,2902959219;3112,4919428690;2016,9790803072;2799,0601723668;3763,8966860460;4808,3718374145;1919,0825443975;1690,5179618751;2141,7971500599;1956,9264716729;2269,1917705452;1083,6290381913;1759,2714994514;2156,1502986295;2130,9622009203;2311,6922435370;4841,2560000000;6501,5830000000;3154,3220000000;4634,2780000000;3790,5190000000;3830,7050000000;2081,1900000000;3934,3504556715;16386,9500000000;1593,2309181046;2187,9023860700;3238,5578469520;2550,0851039436;3414,0222022503;639,3700000000;1954,9314496364
2015-03-13;109,7410000000;129,8150000000;161,0420000000;671,5497138012;633,5400000000;24565,7700000000;1687,3923602135;1839,0403488688;2149,9691637248;2331,8749593561;3297,5269905986;5153,8246556833;3013,4180850851;4409,1222967583;3033,2293636416;3694,5101580288;3124,7443586558;2016,0838472672;2797,3377000799;3760,8380073066;4807,2779983985;1919,5288094120;1691,4135932470;2139,8805716745;1956,3608513778;2267,5626779356;1074,1726346048;1758,7770754828;2154,9608411579;2130,3493900050;2310,6088498062;4818,3870000000;6449,7830000000;3176,0970000000;4627,1550000000;3759,5570000000;3826,4600000000;2053,4000000000;3937,4595510680;16382,8500000000;1592,9083087017;2187,1042625538;3239,3378401148;2549,3984151317;3413,9674518042;639,0200000000;1954,1178460322
2015-03-12;109,7640000000;129,9200000000;161,4860000000;672,1378874130;637,5900000000;24562,6100000000;1687,2007459936;1838,2074044304;2147,1194738698;2328,8915567385;3295,8973020208;5127,3588085766;3012,6397978751;4406,9404933721;3031,1331329323;3702,3585893506;3115,0145920193;2016,0871502051;2796,1722171752;3757,9290384554;4797,5081914014;1918,2073803485;1690,7622020011;2141,2508454192;1956,3251951728;2266,9627853417;1081,2676470088;1758,6248214372;2157,7167757422;2130,1485842993;2309,4494719322;4859,6650000000;6526,3460000000;3234,3880000000;4692,2010000000;3824,0310000000;3873,5160000000;2065,9500000000;3935,1202609493;16381,4800000000;1592,7639480476;2185,4446403866;3228,9027562035;2546,6182298704;3409,6214190026;633,5400000000;1954,2199414549
2015-03-11;109,6980000000;129,8370000000;161,5950000000;678,4160325796;633,0300000000;24559,4400000000;1687,1077695543;1837,5829022231;2143,2902015720;2330,1012717969;3291,2829256461;5130,6840468894;3012,2081849646;4405,4359529052;3030,7278891694;3700,9109182332;3107,4375371034;2016,1864739572;2795,4945467078;3754,3421134952;4795,9789593811;1916,3327769595;1694,5860828995;2140,1106785455;1956,4020649006;2266,2346752122;1073,5376527703;1758,5037621562;2156,2274581243;2129,9971617789;2308,5331068180;4855,1920000000;6509,4030000000;3215,6680000000;4699,3590000000;3831,2030000000;3867,4600000000;2040,2400000000;3933,3820482379;16380,1100000000;1592,6437494643;2185,2523894389;3230,8690288909;2545,7586301855;3408,7382569235;637,5900000000;1953,9865149198
2015-03-10;109,6820000000;129,6940000000;160,4850000000;682,3037672348;628,4700000000;24556,2800000000;1687,1500756688;1837,3258209222;2143,3851628807;2328,4871776184;3290,0721510779;5145,8770953285;3011,7888439697;4403,9091069025;3028,8737546703;3700,6751556050;3100,7610119537;2016,0120166648;2793,7636591643;3750,4261508082;4800,2131472427;1916,6581850444;1695,1555652511;2136,9758129662;1956,4182665477;2268,3486578786;1065,7453030954;1758,3931624990;2162,7355831063;2129,8553091599;2305,7431983904;4835,9080000000;6471,8240000000;3215,3600000000;4706,2160000000;3901,1010000000;3871,1620000000;2044,1600000000;3937,9540082009;16378,7500000000;1592,6571398407;2184,3194859222;3256,9397085692;2545,6412722692;3410,3048326561;633,0300000000;1953,4327450045
2015-03-09;109,5880000000;129,2380000000;158,7100000000;677,8947368421;624,6800000000;24553,1200000000;1687,1649888588;1837,2438207833;2141,5779797535;2327,2572405815;3286,0703761626;5151,0562121587;3012,4624297640;4402,3815900729;3027,8226962056;3695,1143693380;3181,3681055198;2015,3558292185;2792,8869684464;3748,2161224997;4797,8757609489;1915,9626493054;1694,2305748911;2137,5324024351;1956,2569776300;2268,6094121514;1059,3497296985;1758,2331516097;2162,1058536057;2129,6498923752;2304,3031934578;4838,6660000000;6511,7860000000;3229,4480000000;4804,0410000000;3932,1300000000;3890,5810000000;2079,4300000000;3936,5846005074;16377,3900000000;1592,5139895879;2182,8662425270;3255,7903439336;2543,3582830964;3409,7056140878;628,4700000000;1953,3980365296
2015-03-06;109,4630000000;128,7830000000;157,2770000000;681,9392471935;619,6100000000;24550,4900000000;1685,7128378542;1836,6881086456;2140,1183658338;2328,2275969393;3285,6069664825;5161,8104003126;3011,8829860990;4400,2177851496;3027,2978095948;3689,3835034148;3179,8824570786;2014,4500669596;2790,2258344760;3745,9347563900;4799,2329330332;1915,0553588086;1692,9512185430;2136,7666099956;1955,4652458699;2267,2837067930;1050,7637675845;1757,6995421109;2160,2563025589;2128,9918207401;2303,4695051904;4845,9460000000;6639,1720000000;3256,2530000000;4740,2080000000;3980,6210000000;3933,5420000000;2071,2600000000;3941,8352010384;16373,3000000000;1592,1319361912;2180,5809487485;3261,1751266541;2542,6234264586;3410,0267633979;624,6800000000;1952,7035050722
2015-03-05;109,7730000000;129,8760000000;160,6040000000;686,3565891473;619,7800000000;24549,6100000000;1685,7848177768;1838,9170233232;2158,8812550705;2323,9060429396;3284,3801602872;5169,4152490731;3001,6841702449;4350,6917352668;3025,3172424779;3686,5465845689;3170,5222110742;2014,6151656483;2788,0019462505;3740,7596345595;4798,3726829761;1921,6887326106;1695,6068014523;2131,0910916132;1955,2409230553;2268,6303489875;1050,9404997834;1757,5343044463;2160,3498787638;2127,7192967600;2299,4170776904;4873,9750000000;6620,9300000000;3292,3320000000;4628,2290000000;3971,1400000000;3952,8910000000;2101,0400000000;3940,1109283159;16371,9400000000;1591,9134274377;2179,0068606046;3244,2711819483;2538,4616396960;3410,2883017471;619,6100000000;1951,8464099314
2015-03-04;109,7080000000;129,7590000000;160,8440000000;691,5239054977;617,6000000000;24548,7400000000;1685,7309145749;1838,4113466200;2156,2440732793;2324,2084449406;3279,4325965178;5156,9484934449;3003,6956307232;4393,8136318390;3024,8839433486;3681,8810524752;3168,9517700508;2014,3537310534;2788,0384019232;3736,7880885317;4792,4132931412;1920,6254896589;1694,4058404010;2132,1172854096;1955,0883001058;2268,4288714149;1047,2230213447;1757,3921760996;2159,8009585253;2127,3410340576;2298,8320582952;4885,8750000000;6590,2920000000;3307,8910000000;4540,4100000000;4020,7020000000;3963,0030000000;2098,5300000000;3929,8954174972;16370,5800000000;1591,8359190202;2178,5188231698;3238,8988299254;2536,8155688657;3407,3130291837;619,7800000000;1951,7882901853
2015-03-03;109,6560000000;129,6580000000;160,6740000000;690,4271974950;617,3800000000;24547,8600000000;1685,6664313478;1840,4541242077;2159,7358429186;2324,4837913101;3273,2372278236;5144,1877368933;2976,4022253972;4281,9584659679;3024,6451662898;3683,6715598631;3170,4620797389;2014,2557150308;2787,8847885918;3734,9022938507;4788,6567471441;1922,0669617326;1695,7491650559;2131,7880813207;1954,9286082773;2269,9376733477;1047,0367678477;1757,2584174759;2157,9803941483;2126,7880107522;2296,5562979589;4933,6250000000;6554,9880000000;3305,0410000000;4518,5840000000;3971,6880000000;3966,1660000000;2107,7800000000;3923,1593911531;16369,2200000000;1591,7387534808;2176,6892337256;3236,5255531110;2536,5616923895;3405,0317046901;617,6000000000;1951,6466923646
2015-03-02;109,7190000000;129,8920000000;161,2660000000;692,5901052160;618,7600000000;24546,9800000000;1685,8324234386;1841,2660567594;2166,1117873691;2322,3102738661;3273,6575639754;5161,0875948020;2975,9193654899;4280,3818817428;3022,5814446649;3681,2892946938;3172,2344473998;2013,8004296329;2785,9067991287;3734,1462913787;4793,5655493037;1924,4742385595;1695,8889752170;2130,6923598272;1954,6518777646;2270,8383763577;1049,4142220779;1757,0967444687;2160,3948322569;2126,4854963550;2296,1045344518;4874,4860000000;6528,3020000000;3308,2630000000;4497,0480000000;3965,6910000000;3940,9460000000;2117,3900000000;3922,4215021782;16367,8600000000;1591,5663400127;2176,3283250787;3242,3619140646;2534,9650330673;3407,1181890150;617,3800000000;1951,1678553554
2015-02-27;109,8700000000;130,5960000000;163,8860000000;692,0672268908;617,6700000000;24544,3600000000;1685,7877541960;1842,1752614001;2165,7911233739;2322,2307191473;3271,9650152235;5146,7485518381;2975,1290803331;4278,1162687430;3022,0920755900;3684,4501138253;3168,1782809507;2013,1995396039;2785,1666167788;3732,9999348103;4785,9794601091;1924,5378686915;1695,5948638237;2133,2141154905;1953,6782273408;2268,0775449870;1047,5026510576;1756,4798369041;2154,2037933503;2125,9412127799;2296,5096661972;4915,5300000000;6596,5820000000;3334,3420000000;4425,0800000000;4023,4760000000;3983,7150000000;2104,5000000000;3918,8713234521;16363,7700000000;1590,9678368351;2176,3083307774;3237,2656540926;2535,6827442916;3404,0248693613;618,7600000000;1950,8642518269
2015-02-26;109,7750000000;130,2370000000;162,7680000000;703,5775127768;619,5000000000;24543,4800000000;1685,4451288043;1842,3718764298;2164,8741408146;2322,7591148396;3272,0995623062;5181,0987534396;2973,9771230566;4276,3587390277;3023,2547613057;3683,0125843190;3171,7032024007;2012,8917143046;2785,9308295768;3732,0926845322;4795,1094520194;1924,0707764649;1695,2742743080;2132,6607808143;1953,8127768052;2267,7383045451;1050,7472910816;1756,3523401717;2155,2218889674;2125,8742722871;2296,0954401376;4911,2120000000;6634,9480000000;3351,6810000000;4341,0090000000;3989,0720000000;3988,8920000000;2110,7400000000;3918,3188641813;16362,4100000000;1590,8851144193;2175,5874873383;3247,0555096406;2534,3830168875;3408,1371827500;617,6700000000;1950,7252364222
2015-02-25;109,9740000000;130,9160000000;164,6680000000;705,0141482739;622,8800000000;24542,6000000000;1685,8199627148;1842,3502633891;2167,4857372645;2321,7433691000;3268,5087103646;5173,6764655619;2976,8158032664;4278,3057557131;3021,5791929516;3678,8819709040;3168,7123652603;2013,0844307221;2784,1630685332;3729,0847812700;4791,4207092974;1925,1386329781;1694,9453151272;2129,9231518658;1953,7105441318;2268,5895952990;1056,4735045956;1756,2632779866;2156,7750268305;2125,5814189773;2295,9838171280;4914,0490000000;6628,7150000000;3353,7930000000;4309,9170000000;3997,7400000000;3986,0500000000;2113,8600000000;3912,6359926274;16361,0500000000;1590,7887786247;2176,2397995650;3242,6258926932;2531,5399700841;3406,2187597835;619,5000000000;1950,2988460766
2015-02-24;109,9670000000;130,8070000000;164,0100000000;704,4454524836;621,1800000000;24541,7300000000;1685,7793802687;1843,3954765331;2166,9567579909;2320,2616533330;3265,6588624573;5163,6080308354;2975,6743790683;4282,4360290903;3019,7315322438;3679,4238389343;3165,5403366593;2012,9740461046;2783,6002036986;3727,3865288809;4788,2092183887;1925,1163145799;1695,1397133479;2128,6148898421;1953,7147677989;2270,6383260810;1053,5243864787;1756,0948249565;2156,7569976828;2125,4830724001;2295,3825193070;4917,6940000000;6576,0290000000;3342,4600000000;4339,5270000000;4050,4780000000;3987,4930000000;2115,4800000000;3909,2573612513;16359,6900000000;1590,6232038368;2174,8812411640;3237,4314240732;2530,0065323118;3404,1900018885;622,8800000000;1949,9145520170
2015-02-23;109,7620000000;130,0720000000;162,0030000000;700,7383846416;616,8600000000;24540,8500000000;1685,4936587114;1845,8406499425;2167,6005618431;2320,4365292444;3263,8480542624;5156,4052854773;2977,7698958261;4294,6993894261;3018,7951002206;3676,4479110320;3162,9176575969;2012,8448224245;2782,7338369360;3726,7758961288;4777,7754641665;1926,2719247317;1695,0608618278;2128,4173108733;1953,6373187653;2271,3829326098;1046,1694143671;1755,9486484629;2157,7096241596;2125,2753723827;2295,9622543831;4939,3480000000;6655,4990000000;3417,2050000000;4305,5710000000;4062,0520000000;4024,0750000000;2109,6600000000;3906,3285381706;16358,3300000000;1590,6346879628;2174,8957821007;3234,6248704442;2528,7542819717;3401,6093238847;621,1800000000;1949,7935549416
2015-02-20;109,6430000000;129,5950000000;160,4820000000;705,5618744313;620,3300000000;24538,2200000000;1685,0574301813;1846,4364798668;2168,2157348370;2319,6224236057;3263,7376199086;5151,7296883689;2973,1890939017;4290,6354386899;3018,6951359496;3668,9110831213;3155,8002774858;2012,0993070042;2781,3721377859;3725,8301106589;4779,0720276024;1926,3156832970;1694,1600811553;2128,7809326162;1952,9818672543;2270,5062821204;1051,9495305523;1755,4379693548;2156,2240471968;2124,5942836813;2293,5772018502;4905,3060000000;6570,8640000000;3384,5890000000;4293,7170000000;4034,5860000000;3994,1360000000;2110,3000000000;3904,0306578066;16354,2400000000;1590,1010066262;2173,3859945642;3232,6337692843;2527,9233826053;3400,8692931245;616,8600000000;1949,4601317673
2015-02-19;109,7170000000;129,7310000000;160,1450000000;703,5608981629;620,4000000000;24537,3500000000;1685,4848176367;1847,3858083810;2170,1814135806;2319,1874781106;3264,3934644439;5145,7184623170;2976,2207580184;4293,4324680712;3018,9621031469;3676,2187381871;3187,8392925379;2011,2974997162;2780,8365498166;3724,5841702382;4774,4049839649;1927,2723120916;1694,6434771791;2129,6268295265;1953,0414551992;2269,9946166344;1051,8791836641;1755,3468944048;2157,2574246662;2124,4597078090;2294,3583614129;4931,1800000000;6546,9170000000;3385,1450000000;4308,4890000000;4057,8190000000;3996,1260000000;2097,4500000000;3901,8405509461;16352,8800000000;1590,1166596604;2175,0841748102;3225,9913773630;2526,3225504118;3399,7550966136;620,3300000000;1949,5142705787
